,Latitude,Longitue
62,38.07049227777778,-82.60356474999999
63,38.070134833333334,-82.60499980555555
64,38.06912125,-82.60816552777777
65,38.07010230555556,-82.60509544444444
66,38.06985869444445,-82.60608033333332
67,38.06985822222222,-82.60607938888889
68,38.067847472222226,-82.59869463888889
69,38.06791252777778,-82.59868536111111
70,38.06802625,-82.59867927777778
71,38.06852930555556,-82.59874402777777
72,38.06865786111111,-82.5987775
73,38.069047527777784,-82.59888605555555
74,37.97681152777778,-82.60265455555555
75,37.97967419444445,-82.60480977777777
76,37.97777769444445,-82.60365586111111
77,37.97686086111111,-82.60264188888888
78,37.97686105555556,-82.60264149999999
79,37.97685722222222,-82.60264658333332
80,37.97685658333334,-82.60264552777777
81,37.97621477777778,-82.60133880555556
82,37.976214722222224,-82.60133944444443
83,37.97621508333334,-82.60133994444443
84,37.9762155,-82.60133994444443
85,37.976215361111116,-82.601339
86,37.979674611111115,-82.60480983333333
87,37.98071247222222,-82.60581594444444
88,37.980220333333335,-82.60542566666666
89,37.98021888888889,-82.60535472222222
90,37.979678222222226,-82.60480908333332
91,37.979097805555554,-82.60429094444444
92,37.97909772222222,-82.60428991666666
93,37.979098722222226,-82.60428902777777
94,37.97823561111111,-82.60388683333333
95,37.978235500000004,-82.60388630555555
96,37.97781222222223,-82.6036735
97,38.24060886111111,-82.70032388888889
98,38.02542397222222,-82.69444941666667
99,38.02559208333333,-82.69403075000001
100,38.02558041666666,-82.69396191666667
101,38.025599972222224,-82.69313144444445
102,38.02586925,-82.69414341666668
103,38.025823777777774,-82.69410619444444
104,38.025773888888885,-82.69403197222222
105,38.025544583333335,-82.69283727777778
106,38.025553583333334,-82.69153875
107,38.02556519444445,-82.69071436111112
108,38.01651255555556,-82.68774052777778
109,38.025515194444445,-82.68946138888889
110,38.20622738888889,-82.68235833333334
111,38.207991444444446,-82.68221858333334
112,38.208826055555555,-82.68221166666667
113,38.21038591666667,-82.68282155555556
114,38.21046302777778,-82.68286575
115,38.211192000000004,-82.68338169444445
116,38.21119241666667,-82.68338255555555
117,38.21363377777778,-82.68421744444444
118,38.21363402777778,-82.68421938888889
119,38.02322836111111,-82.68602136111112
120,38.21221225,-82.68405425
121,38.21390511111112,-82.68412169444444
122,38.21337186111111,-82.68415086111112
123,38.21198041666667,-82.68405222222222
124,38.21197986111111,-82.684055
125,38.21198166666667,-82.68405377777778
126,38.211121722222224,-82.68343711111112
127,38.21052247222222,-82.68299075
128,38.21052380555556,-82.68299250000001
129,38.21001430555556,-82.68283730555557
130,38.02304286111111,-82.68600102777778
131,38.208829083333335,-82.68223427777778
132,38.20882805555556,-82.68223222222223
133,38.208828861111115,-82.68223111111112
134,38.24041463888889,-82.69992880555556
135,38.24041061111111,-82.69989366666667
136,38.2403955,-82.69987802777779
137,38.24039775,-82.69987272222222
138,38.240393833333336,-82.69986619444445
139,38.24041063888889,-82.69926591666668
140,38.24038813888889,-82.69923925
141,38.023265083333335,-82.68597094444445
142,38.24033719444444,-82.69922619444445
143,38.24007686111111,-82.69874619444445
144,38.23979791666667,-82.69782997222222
145,38.239802583333336,-82.69782544444445
146,38.23979913888889,-82.69785452777778
147,38.24010808333333,-82.69886936111112
148,38.24012194444445,-82.69890127777778
149,38.24045286111111,-82.69997416666666
150,38.02326788888889,-82.68596980555556
151,38.02565080555556,-82.69103347222223
152,38.024723944444446,-82.69572925
153,38.02507238888889,-82.69508175
154,38.29898788888889,-83.15680086111112
155,38.29637436111111,-83.15759419444446
156,38.29780122222222,-83.15742316666667
157,38.297800555555554,-83.15742458333334
158,38.29839966666666,-83.15736383333333
159,38.298993777777774,-83.15720236111112
160,38.295549333333334,-83.15781519444445
161,38.16264972222222,-82.64594277777779
162,38.162846944444446,-82.64631138888889
163,38.162887777777776,-82.64657611111112
164,38.162884999999996,-82.64657111111111
165,38.162881388888884,-82.64657527777779
166,38.162885833333334,-82.6465713888889
167,38.16287944444444,-82.6465738888889
168,38.16287861111111,-82.64657277777779
169,38.16264972222222,-82.64594277777779
170,38.162846944444446,-82.64631138888889
171,38.162887777777776,-82.64657611111112
172,38.162881388888884,-82.64657527777779
173,38.297654333333334,-83.15748122222223
174,38.29551902777778,-83.15922322222222
175,38.295476944444445,-83.15865825
176,38.295480777777776,-83.15785102777778
177,38.29573105555556,-83.15766830555556
178,38.29637666666667,-83.15759194444445
179,38.19527541666666,-82.67472636111111
180,38.20247880555556,-82.66642969444445
181,38.19974447222222,-82.66580436111111
182,38.15474963888889,-82.67542736111112
183,38.18564516666666,-82.74336519444445
184,38.195650416666666,-82.674966
185,38.185525972222216,-82.7506188888889
186,38.18514122222222,-82.74444333333334
187,38.19564525,-82.6749651388889
188,38.185554305555556,-82.75067713888889
189,38.204113194444446,-82.66955863888889
190,38.156120916666666,-82.6795621388889
191,38.18514344444444,-82.74444572222222
192,38.185714527777776,-82.7509555
193,38.199759416666666,-82.66582663888889
194,38.15637347222222,-82.68044441666667
195,38.18571433333333,-82.75095519444444
196,38.14480622222222,-82.67415297222223
197,38.18654947222222,-82.74103861111111
198,38.185827805555554,-82.75119244444444
199,38.18654952777777,-82.74103777777778
200,38.18589580555555,-82.75132533333333
201,38.14636791666667,-82.67561561111111
202,38.186960388888885,-82.73992369444444
203,38.18673505555555,-82.75297466666666
204,38.17431383333333,-82.63836505555557
205,38.185985555555554,-82.7423585
206,38.18689613888888,-82.7533373888889
207,38.18598716666666,-82.74235836111112
208,38.186994444444444,-82.75356858333333
209,38.17239261111111,-82.64221644444446
210,38.19825752777778,-82.67707433333334
211,38.17430869444444,-82.63836344444445
212,38.18252022222222,-82.76837822222222
213,38.344617500000005,-82.85922013888889
214,38.18242711111111,-82.76816502777778
215,37.84790544444445,-82.57465661111111
216,38.19885055555555,-82.67771197222223
217,37.84790547222222,-82.57465669444444
218,38.19893133333333,-82.67801402777778
219,37.84791058333334,-82.57465827777777
220,38.183357888888885,-82.77879972222222
221,37.84801658333333,-82.57474094444444
222,38.183454527777776,-82.77915225
223,37.84821738888889,-82.57495530555555
224,38.18348422222222,-82.77934063888888
225,37.84852461111112,-82.5753
226,38.183484944444444,-82.77934197222223
227,37.848525,-82.57529947222221
228,38.183487666666664,-82.77954516666667
229,37.848727583333336,-82.57549522222222
230,38.183513,-82.77974438888889
231,37.84897466666667,-82.57575725
232,38.19892447222222,-82.679021
233,37.849146833333336,-82.57592572222222
234,38.19865188888888,-82.67933902777779
235,37.84935519444445,-82.57613447222222
236,38.18704280555555,-82.73062219444445
237,37.84946275,-82.57624527777777
238,38.18722536111111,-82.73096622222222
239,37.849462861111114,-82.5762453611111
240,38.18727961111111,-82.73108361111112
241,37.84986558333333,-82.57664513888888
242,38.19823836111111,-82.67979930555556
243,37.85029322222223,-82.57708186111111
244,38.18740891666666,-82.73140258333333
245,37.850338722222226,-82.57714225
246,38.187559638888885,-82.73176352777779
247,37.85076597222223,-82.57746947222222
248,38.18762572222222,-82.73192755555556
249,37.85076638888889,-82.57747119444444
250,38.18798108333333,-82.73273502777778
251,37.85086094444445,-82.57766233333334
252,38.20075277777778,-82.67295780555555
253,37.850937055555555,-82.57796763888888
254,38.20069663888889,-82.67287883333334
255,37.85098516666667,-82.57796522222222
256,38.20066933333334,-82.67282238888889
257,37.85098380555556,-82.57796474999999
258,38.200275194444444,-82.67201197222222
259,37.85098438888889,-82.57796494444445
260,38.20015461111112,-82.67163569444445
261,37.85100958333334,-82.57814994444443
262,38.200134500000004,-82.67158902777778
263,38.343211833333335,-82.8576655
264,37.851010333333335,-82.57815502777777
265,38.199639999999995,-82.67056902777779
266,37.851018027777776,-82.57824522222222
267,38.19953366666666,-82.67016194444444
268,37.85104947222222,-82.57862772222222
269,38.199390055555554,-82.66983213888889
270,37.85105825,-82.57883386111111
271,38.19934619444444,-82.66971375
272,37.8511355,-82.57988230555556
273,38.19891163888889,-82.66866016666667
274,38.34277477777778,-82.85646816666666
275,38.19882494444444,-82.66841336111112
276,38.342773138888894,-82.85646
277,38.19799730555555,-82.66639647222223
278,38.34277227777778,-82.85645874999999
279,38.19799658333333,-82.66639672222223
280,37.918378777777775,-82.50991244444444
281,37.918379611111106,-82.50991219444444
282,38.14313336111111,-82.69576236111112
283,37.91837861111111,-82.50991194444444
284,37.918377916666664,-82.50991047222222
285,37.918377694444445,-82.50991025
286,38.14401380555555,-82.69428897222222
287,37.91837616666666,-82.50990872222222
288,38.144134666666666,-82.69418238888889
289,37.91854627777778,-82.51000877777778
290,38.14419872222222,-82.69409927777778
291,37.91869483333333,-82.51013305555556
292,38.14433502777778,-82.69387644444444
293,37.918787861111106,-82.51021125
294,38.144544805555554,-82.69354355555556
295,37.91892675,-82.51032338888889
296,38.14461516666667,-82.69341044444445
297,37.918962416666666,-82.51035988888889
298,38.14465497222222,-82.69335030555555
299,37.91912116666666,-82.51050588888889
300,38.14465472222222,-82.69335061111111
301,37.91925983333333,-82.51062961111111
302,38.144840333333335,-82.69307716666667
303,37.91944455555555,-82.51078755555555
304,38.144921,-82.69295269444444
305,37.91958897222222,-82.51087241666667
306,38.14513919444445,-82.69260405555556
307,37.91966922222222,-82.51093108333333
308,38.14530283333333,-82.69235311111112
309,37.91981697222222,-82.51107119444444
310,38.14537561111111,-82.69223372222223
311,37.92010986111111,-82.51134763888889
312,38.14676577777778,-82.69007538888889
313,37.920201416666664,-82.511422
314,38.14691608333333,-82.68983380555557
315,37.920201138888885,-82.51142172222222
316,38.14703163888889,-82.68964683333334
317,37.92032975,-82.51152616666667
318,38.147158805555556,-82.68945016666667
319,37.920329249999995,-82.51152719444444
320,37.92047338888889,-82.51165238888889
321,37.92064011111111,-82.51180033333333
322,38.14744513888889,-82.68900030555555
323,37.920639027777774,-82.51180091666667
324,38.14746575,-82.68896555555555
325,37.920638555555556,-82.511799
326,38.14765741666667,-82.68866700000001
327,37.92063894444444,-82.51179894444445
328,38.14773663888889,-82.68846366666666
329,38.147659166666664,-82.69211675
330,37.92064008333333,-82.5118035
331,37.92068916666666,-82.51184038888888
332,37.920725194444444,-82.51187338888889
333,37.92085672222222,-82.51199622222222
334,37.92097308333333,-82.5121005
335,37.921117833333334,-82.51223866666666
336,37.921302749999995,-82.51241844444445
337,37.92142991666667,-82.51251830555556
338,37.92161766666666,-82.51266588888889
339,37.92172402777778,-82.51274855555556
340,37.92172488888889,-82.5127483888889
341,37.92172519444444,-82.51274752777778
342,37.92177858333333,-82.51278183333334
343,37.92206672222222,-82.5130165
344,37.92230075,-82.51324052777778
345,37.922357777777776,-82.51329116666666
346,37.92244161111111,-82.51340080555556
347,37.92244136111111,-82.51340361111112
348,37.922442749999995,-82.51340386111112
349,37.922568722222216,-82.51351027777778
350,37.92273322222222,-82.51365472222223
351,37.9229005,-82.51380511111111
352,37.92308936111111,-82.51397225
353,37.92328369444444,-82.51418322222223
354,37.92360483333333,-82.51453633333334
355,37.92360566666667,-82.51453511111112
356,37.92360630555555,-82.51453475
357,37.92360608333333,-82.51453591666667
358,37.923605333333334,-82.51453561111111
359,38.20861477777778,-82.76258080555556
360,37.923607749999995,-82.51453533333333
361,37.923606666666664,-82.51453491666666
362,37.92360747222222,-82.51453508333333
363,37.921379888888886,-82.51242925
364,37.921114027777776,-82.51221125
365,37.91981055555555,-82.51108041666667
366,37.91981,-82.51108047222222
367,37.91980986111111,-82.51108077777778
368,38.01609988888889,-82.68790797222222
369,38.4075,-82.43066111111112
370,38.40749722222222,-82.43065
371,38.40753888888889,-82.43065277777778
372,38.407602777777775,-82.43065555555556
373,38.43559572222222,-82.63188052777777
374,38.435590722222216,-82.63187433333333
375,38.435585805555554,-82.63197330555555
376,38.43562163888888,-82.63223997222221
377,38.43435486111111,-82.6303375
378,38.434355499999995,-82.63033538888888
379,38.43354858333333,-82.63291119444443
380,38.433550499999996,-82.63290219444444
381,38.43559188888889,-82.63329747222221
382,38.43560297222222,-82.63326144444444
383,38.43596333333333,-82.63361780555556
384,38.43636369444444,-82.63402686111112
385,38.45683213888889,-82.74012925
386,38.454874027777784,-82.74025866666666
387,38.45469561111111,-82.740162
388,38.45950255555556,-82.7402225
389,38.24596688888889,-83.28951561111111
390,38.24600436111111,-83.28948208333333
391,37.76731661111111,-83.03075430555556
392,37.7673175,-83.03075213888889
393,38.27276661111111,-83.11540430555554
394,38.27445355555555,-83.11427369444444
395,38.27561133333333,-83.11347297222221
396,38.27592277777778,-83.11329819444444
397,38.27592561111111,-83.11327913888888
398,38.273534166666664,-83.11480138888888
399,38.272274277777775,-83.11562713888888
400,38.27141186111111,-83.05067355555555
401,38.271345583333336,-83.0493923611111
402,38.27133633333333,-83.04756477777778
403,38.27135636111111,-83.04657833333333
404,38.277822638888885,-83.06478897222222
405,38.277825138888886,-83.06479088888888
406,38.27782025,-83.06479269444444
407,38.277372388888885,-83.06386091666667
408,38.27736480555556,-83.06384655555556
409,38.27634941666667,-83.06205375
410,38.276350694444446,-83.06205130555556
411,38.276352777777774,-83.06205327777778
412,38.21742447222223,-82.85335155555555
413,38.21742258333334,-82.85335102777778
414,38.21705555555556,-82.85383372222222
415,38.20122263888889,-82.8144895
416,38.20090566666667,-82.81389216666666
417,38.199912722222216,-82.81265505555555
418,38.27825486111111,-82.85393508333333
419,38.278517666666666,-82.85373374999999
420,38.27908461111111,-82.85316424999999
421,38.27908633333333,-82.85315538888888
422,38.272252916666666,-83.1156285
423,38.12025919444444,-82.87153199999999
424,38.12026211111111,-82.8715303611111
425,38.00908363888889,-82.55573163888889
426,38.07375308333334,-82.61031733333333
427,38.07440697222223,-82.60978630555555
428,38.072828,-82.61045777777777
429,38.07282825,-82.6104566111111
430,38.07729752777778,-82.60604602777777
431,38.07779302777778,-82.60485766666666
432,38.077297138888895,-82.60605913888888
433,38.07784852777778,-82.6047166111111
434,38.0779435,-82.60229983333333
435,38.07803038888889,-82.60169694444444
436,38.009083833333335,-82.555733
437,38.07793188888889,-82.60250730555555
438,38.07783972222222,-82.60404294444444
439,38.00026233333333,-82.52027038888889
440,38.00026119444444,-82.52026655555555
441,37.999276083333335,-82.51640569444444
442,37.99908941666667,-82.51566530555556
443,37.998469444444446,-82.5143698611111
444,37.99729336111111,-82.51185013888889
445,37.997160666666666,-82.51162333333333
446,37.99666769444445,-82.51112369444445
447,38.006628972222224,-82.56108338888889
448,37.99503377777778,-82.51179533333334
449,37.994429555555556,-82.51191919444445
450,37.99367866666667,-82.51183405555555
451,37.99310361111111,-82.51169991666667
452,37.99259705555556,-82.51092302777778
453,37.99226894444445,-82.51001297222223
454,37.99163658333333,-82.5089825
455,37.99117391666667,-82.50829175
456,37.991135694444445,-82.50815105555556
457,37.99032305555556,-82.50768277777777
458,38.008683166666664,-82.55615163888889
459,37.98976394444445,-82.50736105555555
460,38.00817266666667,-82.53214152777778
461,37.98750636111111,-82.53701069444445
462,37.987418,-82.53705161111111
463,37.98905836111111,-82.53658427777778
464,37.989617861111114,-82.536446
465,37.99015161111111,-82.5362545
466,37.991098916666665,-82.53593702777778
467,37.97366786111111,-82.55009836111111
468,37.972684361111114,-82.5496966111111
469,38.07166302777778,-82.61050880555555
470,37.97160777777778,-82.54943227777778
471,37.97049583333334,-82.5490193888889
472,37.97049438888889,-82.54901866666667
473,37.97088744444444,-82.54905541666666
474,37.97108163888889,-82.54885463888888
475,37.972765555555554,-82.54835441666667
476,37.970852444444446,-82.54927277777777
477,37.97069713888889,-82.54922113888888
478,37.970697694444446,-82.54921941666666
479,38.07376241666667,-82.61032452777778
480,37.970698694444444,-82.54921983333332
481,37.970496555555556,-82.54915569444444
482,37.97123311111111,-82.54827336111111
483,37.971235472222226,-82.54827297222222
484,37.979593055555554,-82.53446605555555
485,37.97920216666667,-82.53442725
486,37.965261000000005,-82.53266536111111
487,37.965291472222226,-82.53255127777777
488,38.06668883333334,-82.55777430555555
489,38.06537055555555,-82.55800433333333
490,38.07375480555556,-82.61031619444444
491,38.06650711111111,-82.55565127777777
492,38.06622997222222,-82.55570436111111
493,38.06486066666666,-82.55815069444444
494,38.01423463888889,-82.55087738888889
495,38.01373794444444,-82.55149461111111
496,38.01286569444444,-82.55240869444444
497,38.01184086111111,-82.55288969444445
498,38.010881222222224,-82.55355013888888
499,38.010084722222224,-82.55478786111111
500,38.00920825,-82.55585855555556
501,38.07375338888889,-82.61031613888888
502,38.008774611111114,-82.55614966666667
503,38.00788136111111,-82.55714347222222
504,38.007672416666665,-82.55774458333333
505,38.00721925,-82.55905097222222
506,38.00702008333333,-82.55941572222223
507,38.07375627777778,-82.61031299999999
508,38.35388375,-82.60009041666666
509,38.35015858333333,-82.60131252777778
510,38.3500865,-82.60135988888888
511,38.34889122222222,-82.60139233333332
512,38.348727333333336,-82.60133847222221
513,38.34835508333334,-82.60102825
514,38.34807725,-82.6011093611111
515,38.348,-82.60141480555555
516,38.34806616666667,-82.60136575
517,38.354226833333335,-82.59950222222221
518,38.354229333333336,-82.59961697222222
519,38.35372241666667,-82.60033622222221
520,38.38355194444444,-82.63319822222222
521,38.38403919444444,-82.63354183333334
522,38.38484963888889,-82.633634
523,38.385893333333335,-82.63384066666667
524,38.386702972222224,-82.63397116666667
525,38.38802741666667,-82.63415436111111
526,38.38908161111111,-82.63422013888889
527,38.38991408333333,-82.63448177777778
528,38.39046163888889,-82.63445844444445
529,38.39139497222222,-82.63464752777779
530,38.353161972222225,-82.60099866666665
531,38.39187027777778,-82.63477119444445
532,38.38343238888889,-82.63132369444443
533,38.38337747222222,-82.63093677777778
534,38.383360805555554,-82.6301106111111
535,38.38331330555555,-82.6294871111111
536,38.383336,-82.62897247222222
537,38.38331811111111,-82.62829522222222
538,38.38322402777778,-82.62778194444444
539,38.38353105555556,-82.62650127777778
540,38.382516833333334,-82.6190915
541,38.35231097222222,-82.60100097222222
542,38.38276455555555,-82.61970816666665
543,38.38326847222222,-82.62048116666666
544,38.38329861111111,-82.62055388888888
545,38.383360833333334,-82.62062122222221
546,38.38316875,-82.61947869444444
547,38.383164388888886,-82.61946305555554
548,38.383690277777774,-82.61980530555554
549,38.38433119444444,-82.62031030555555
550,38.38434433333333,-82.62123133333333
551,38.38440102777778,-82.62111125
552,38.351671555555555,-82.60088147222221
553,38.38433716666667,-82.62129733333333
554,38.38351455555556,-82.62289994444444
555,38.351022972222225,-82.60118652777777
556,38.35025261111111,-82.60126194444445
557,38.35009133333333,-82.60136299999999
558,38.35102027777778,-82.60126466666667
559,37.037407055555555,-83.09084180555556
560,37.037686944444445,-83.09167586111111
561,37.03769,-83.09168516666666
562,37.037863861111106,-83.09222391666667
563,37.03907861111111,-83.09672205555555
564,37.03907897222222,-83.09673644444445
565,37.03961647222222,-83.09845569444444
566,37.04016430555556,-83.1002981111111
567,37.040588111111106,-83.1019681111111
568,37.04098725,-83.10324047222221
569,37.04140375,-83.10471905555555
570,37.041403583333334,-83.10471988888888
571,37.041405805555556,-83.10472113888888
572,37.041564944444445,-83.1050371111111
573,37.35675052777778,-83.00244294444444
574,37.26969508333333,-82.93232919444445
575,37.269695722222224,-82.93233108333334
576,37.27028147222222,-82.93146977777778
577,37.27124166666667,-82.93116602777778
578,37.27124188888889,-82.93116705555556
579,38.053597249999996,-82.54532369444445
580,38.022592805555554,-82.52719533333334
581,38.02279247222222,-82.52738822222223
582,38.023075138888885,-82.52766091666666
583,38.023917833333336,-82.52827808333333
584,38.053635388888885,-82.54543744444445
585,38.05429908333333,-82.54568305555556
586,38.055466027777776,-82.54605880555556
587,38.055468166666664,-82.54606166666666
588,38.05605072222222,-82.54631655555555
589,38.05633205555555,-82.5464345
590,38.05719494444444,-82.54678455555555
591,38.05388105555555,-82.54527091666667
592,37.3462265,-83.2806588888889
593,37.34688663888889,-83.28063191666666
594,37.34734102777778,-83.28090011111111
595,37.34831605555556,-83.28059227777777
596,37.34856283333333,-83.28046263888889
597,37.34935002777778,-83.27928327777778
598,37.34969813888889,-83.27870272222222
599,37.35120308333333,-83.274608
600,37.34969797222222,-83.27870383333334
601,37.34969752777778,-83.27870408333334
602,37.34966463888889,-83.27876061111111
603,37.34966602777778,-83.27875975
604,37.34980138888889,-83.27792011111111
605,37.350096944444445,-83.27699336111111
606,37.350096722222226,-83.27699283333334
607,37.350804277777776,-83.27499861111112
608,37.03266819444444,-83.03591466666667
609,37.03266813888889,-83.03591319444445
610,37.03266844444445,-83.0359103888889
611,37.0326745,-83.03587408333333
612,37.032673555555554,-83.03587430555555
613,37.35620755555556,-83.00292166666667
614,37.354908944444446,-83.00350319444445
615,37.35491069444445,-83.00350538888888
616,37.355636833333335,-83.00309855555555
617,38.402424654499995,-82.76071293836111
618,38.40243393913889,-82.76074935533333
619,38.40291059952778,-82.76369266561112
620,38.403030223138884,-82.76473069261111
621,38.40304680463889,-82.76483996830555
622,38.402810727222224,-82.76284343641667
623,38.402613411333334,-82.76135001494444
624,38.40251514702778,-82.76102979236111
625,38.40251347419444,-82.7609759626389
626,38.40248978019444,-82.76088750011111
627,38.40245874013889,-82.7608557533889
628,38.40246454216666,-82.76083880475
629,38.40240950322222,-82.76062288716666
630,38.40241034030556,-82.76062453927777
631,38.402424741,-82.76060822297222
632,38.39332132580555,-82.74107744725
633,38.393630395416665,-82.74094577519445
634,38.39454684494444,-82.74037014116666
635,38.39342610625,-82.74194940222222
636,38.29451027861111,-83.16673416472223
637,38.294790443888886,-83.16802973608334
638,38.29477539063889,-83.16689146105556
639,38.298248658111106,-83.1573829903889
640,38.29775019330555,-83.15745727597223
641,38.297739142249995,-83.1574774568889
642,38.29575437183333,-83.15769870722222
643,38.297112102305555,-83.15755243988889
644,38.298230673805556,-83.15736489713889
645,38.29823059044444,-83.15736503616667
646,38.29891096163889,-83.15722412469445
647,38.299069441777775,-83.15668569088889
648,38.30234151530555,-83.15719694102778
649,38.28583641575,-83.14596600080556
650,38.28486844555555,-83.14564252038889
651,38.283577723499995,-83.14526450286112
652,38.283145061305554,-83.1452277466389
653,38.28488958622222,-83.14566378797223
654,38.28488872686111,-83.14566473780556
655,38.283241013222224,-83.1364483791389
656,38.28332876286111,-83.13543434130557
657,38.283326409888886,-83.1354353315
658,38.29156711733333,-83.16035852316668
659,38.292568626666664,-83.1605859446389
660,38.292568326777776,-83.16058598319445
661,38.292603564277776,-83.16059689841667
662,38.292607264666664,-83.16059037408334
663,38.29278021847222,-83.16062451402779
664,38.29493772,-83.16074602147222
665,38.292537986027774,-83.16060734094445
666,38.292557564527776,-83.16060793216667
667,38.29060190608333,-83.15892034500001
668,38.29060095933333,-83.1589205478889
669,38.290545517,-83.15877740783334
670,38.29056068261111,-83.15871883366667
671,38.290504864027774,-83.15861346752779
672,38.29105846872222,-83.15977673227778
673,38.29546183411111,-83.16069254213889
674,38.29545821397222,-83.15876044016667
675,38.29551105602778,-83.16066845136112
676,38.29551026627777,-83.16067214819445
677,38.29551031355555,-83.16067212755556
678,38.29511931413889,-83.16066168761111
679,38.295074347555556,-83.16069389883334
680,38.29446883572222,-83.16062418041668
681,38.55180365972222,-82.82746004636111
682,38.55195192555555,-82.82771901375
683,38.54996085288889,-82.82778402952778
684,38.2906842,-83.1402502
685,38.2906758,-83.1402581
686,38.2906703,-83.140265
687,38.2901568,-83.1403828
688,38.2901279,-83.1403989
689,38.2900709,-83.1409635
690,38.2898073,-83.1416846
691,38.2897602,-83.1419087
692,38.2897789,-83.1418899
693,38.29066,-83.1401799
694,38.2906591,-83.1401822
695,38.2906439,-83.1401821
696,38.2906549,-83.1402117
697,38.2906404,-83.1402195
698,38.2873338,-83.1596455
699,38.287422,-83.1595923
700,38.2873147,-83.1596252
701,38.3424569,-82.7077379
702,38.3421341,-82.7072785
703,38.3422063,-82.7072387
704,38.3422084,-82.7072501
705,38.3422167,-82.7072484
706,38.3412377,-82.7098133
707,38.3409346,-82.7104164
708,38.3407531,-82.7106137
709,38.3403903,-82.7113351
710,38.3399391,-82.7120913
711,38.3419394,-82.7075382
712,38.341996,-82.7072805
713,38.3419972,-82.7072858
714,38.3419937,-82.7073073
715,38.3420064,-82.7072965
716,38.3269551,-82.7130723
717,38.3275722,-82.71326
718,38.3276748,-82.7132606
719,38.3277684,-82.7133179
720,38.3277653,-82.7133138
721,38.328173,-82.7135165
722,38.3281699,-82.71353
723,38.3281115,-82.7134386
724,38.3280844,-82.7134343
725,38.3280899,-82.7134418
726,38.3280748,-82.7134475
727,38.3285311,-82.7136563
728,38.3298899,-82.7144222
729,38.3298879,-82.7144234
730,38.3292244,-82.7140133
731,38.3292259,-82.7140142
732,38.3284656,-82.7136178
733,38.3241809,-82.7146435
734,38.3236605,-82.7143669
735,38.3234324,-82.7144497
736,38.3230788,-82.714545
737,38.3243608,-82.7140889
738,38.3245831,-82.7139847
739,38.324587,-82.7139956
740,38.1064335,-82.613728
741,38.106488,-82.6137285
742,38.1064924,-82.6137308
743,38.1066387,-82.6140001
744,38.1068674,-82.6145456
745,38.1068947,-82.6145914
746,38.1068961,-82.6145898
747,38.107371,-82.6147369
748,38.1076278,-82.6148223
749,38.1076654,-82.6148347
750,38.1076833,-82.6148403
751,38.107732,-82.6147377
752,38.1079433,-82.6142261
753,38.1079401,-82.6142272
754,38.1080067,-82.6138713
755,38.1079997,-82.6138666
756,38.1070501,-82.6131233
757,38.0682179,-82.5861771
758,38.068196,-82.5862048
759,38.0685636,-82.586834
760,38.0685745,-82.5868425
761,38.0685733,-82.5868436
762,38.0689115,-82.5871291
763,38.0677031,-82.5852834
764,38.0672789,-82.5845268
765,38.0672825,-82.58453
766,38.0671391,-82.5842504
