,Latitude,Longitude
74,38.31186187500003,-82.90776761299998
75,38.32797610200004,-82.59202906599995
76,38.34441656200005,-82.75356874499994
77,37.94303481900005,-82.68676308099998
78,38.29459553900006,-82.58559457899997
79,38.25489188000006,-82.91844212699993
80,38.15278754000008,-82.73014259799999
81,38.72216512900008,-82.96416428199996
82,38.50854393800006,-82.77720316099999
83,38.37254999700008,-82.77260255699997
84,38.70102720000006,-82.88075799999996
85,38.54108145800006,-82.72916253899996
86,38.13157108600006,-82.66308237399994
87,37.92420164100002,-83.26838359199996
88,38.73377081100006,-82.89124905099999
89,38.23678832500008,-83.35373525299997
90,38.21302537300005,-82.94247470599998
91,38.36262693700007,-82.87282878999997
92,38.39520988700008,-82.71517909299996
93,38.26792149200003,-82.66024839999994
94,38.29731437700008,-82.73366891099994
95,37.94740074900005,-82.52247729099997
96,38.40657776600005,-82.71007863899996
97,38.30420225000006,-82.63613459699997
98,38.47949040400005,-82.64512129299999
99,38.09437770300008,-82.60118657999999
100,38.36806131200007,-82.83840171199995
101,38.54944621800007,-82.81450927199995
102,38.53355394100004,-82.69409477499994
103,38.12538270800007,-82.85330451499993
104,38.32604344000003,-82.66152850199995
105,38.37035975900005,-82.60119124499994
106,38.48431610900008,-82.64906455799996
107,38.48272874200006,-82.66509680599995
108,38.10121060200004,-82.66652200699997
109,38.53746706500004,-82.73942973399994
110,38.17281604900006,-82.67018051899998
111,38.45336006700006,-82.70818508599996
112,38.06940879400003,-82.66318898399999
113,38.48065178300004,-82.64418593299996
114,38.47819210300003,-82.66286773499996
115,38.23353197700004,-83.37457848399998
116,38.32804012800005,-83.21789840799994
117,38.09747200000004,-82.85835457899998
118,38.27163471300003,-83.05188365999999
119,38.19864623800004,-82.89522448299994
120,38.29532493200003,-83.16033955499995
121,38.41255877300006,-82.64810631799998
122,38.42810557600006,-82.66337641999996
123,38.61101080100008,-82.89784986099994
124,37.89246388700008,-82.49246676399997
125,38.29958574900007,-82.72126561999994
126,38.35366987600003,-82.70297791299998
127,38.70591045700007,-82.98037445899996
128,38.58226628700004,-82.87027309899997
129,38.38576585700002,-82.68500569099996
130,38.01026526400005,-82.70729246499997
131,38.18735682000005,-82.87849322799997
132,38.34979358800007,-82.67631073799998
133,38.38439325200005,-82.81755113899999
134,38.46090344800007,-82.61330793299999
135,38.18320920500003,-82.67977682499998
136,38.29864926400006,-83.11581876399998
137,38.37059308100004,-82.87995902599994
138,38.07297698300005,-82.72778903499994
139,38.46113568200008,-82.65260420499999
140,38.46487227600005,-82.64506899099996
141,38.45469890500004,-82.64492343399996
142,38.43705874600005,-82.60752267799995
143,38.48261417400005,-82.68683710899995
144,38.47458890100006,-82.63552459499994
145,38.56855052900005,-82.82750967799996
146,38.43975327000004,-82.71738544199997
147,38.36872503000006,-82.66366183199995
148,38.50393458600007,-82.76000993299994
149,38.11628302800005,-82.61101161699997
150,38.40245452600004,-82.61098281299996
151,38.29771861900008,-83.35230135599994
152,38.52472516100005,-82.72617027899997
153,38.38538037700005,-82.63417567699997
154,37.91268083400007,-83.28032051899999
155,38.15331950600006,-82.70512988799999
156,38.70304272800007,-82.94718045799993
157,37.94596317900005,-82.63010428799998
158,38.38854869800008,-82.74602489099999
159,38.47519138000007,-82.65697851899995
160,38.45098996000007,-82.74721170299995
161,38.60771174000007,-82.86023841099995
162,38.12974856500006,-82.76400351599995
163,38.34177083500003,-82.68907755799995
164,38.32868714300002,-82.58383644599996
165,37.93031600800003,-82.53968191599995
166,38.35067507900004,-82.89613013599995
167,38.45270852200008,-82.65658030199995
168,38.39738806700007,-82.71324451699996
169,38.18352661300003,-82.70540199599998
170,37.85514782100006,-82.51953953299994
171,38.40552642800003,-82.62401345499995
172,38.31104485100008,-82.94659853299999
173,38.28506232700005,-82.65277349399997
174,38.53533544200008,-82.72244720599997
175,38.44934979500005,-82.67455903699994
176,38.21953301200006,-83.29230708599994
177,37.88679570900007,-82.48860646799994
178,38.53494575700006,-82.72659888199996
179,38.14171634600007,-82.85331102499998
180,38.49307820400003,-82.69197751599995
181,38.11568304800005,-82.60839876599994
182,38.10745805400006,-82.63213169799997
183,38.18700473200005,-82.93934904499997
184,38.32431192600006,-83.20609259299994
185,38.47658817500007,-82.67303731999993
186,37.97478799500004,-82.65451425599997
187,38.05567702900004,-82.76713354799995
188,38.50018990900003,-82.69780057699995
189,38.44483153800007,-82.61990823899998
190,38.12659575100002,-82.62896122599994
191,38.29112693600007,-82.83113944799999
192,38.45427587400007,-82.64171506599996
193,38.04778547100005,-82.57678309399995
194,38.26025093600003,-82.71126886199994
195,38.44718726200006,-82.71056213699995
196,38.48060982500004,-82.68584934299997
197,38.38884192900008,-82.74293134899995
198,38.42133198900007,-82.59934314399999
199,38.57284931300006,-82.83363563199998
200,38.40855082700006,-82.79336675499997
201,38.43735050100003,-82.74026556999996
202,38.51380018200007,-82.68799985599998
203,38.07385251700003,-82.62939874899996
204,38.32438507400008,-82.93614681499997
205,38.10246332100007,-82.60575006599998
206,38.29068318300006,-82.93821024899995
207,38.24162518400004,-83.28921603999999
208,38.40813787100006,-82.66489263399995
209,38.53136527700008,-82.73532973399995
210,38.29290010900007,-82.93298293799995
211,38.09167061500006,-82.79397997999996
212,38.06275369300005,-82.75824870799994
213,38.64074613000003,-82.86909211299997
214,38.06034988900007,-82.76175918299998
215,38.21986353700004,-82.81581594199997
216,38.29938842000007,-82.91410406599994
217,38.40717941500003,-82.68220290499994
218,38.47881956300006,-82.68851057699999
219,37.87192360300003,-82.78943880999998
220,38.37061908700008,-82.76716173999995
221,38.41423612600005,-82.64511254899998
222,38.25741376200006,-83.34134527099997
223,38.40337113500004,-82.63460127799993
224,38.45197669300006,-82.77651567999999
225,38.72727522500003,-82.94049820699996
226,38.36770355900006,-82.69351204199995
227,38.23035039100006,-83.33635095399995
228,38.32040694600005,-82.90478289699996
229,38.05232867300003,-82.64249448099997
230,38.44848774500008,-82.62530133199994
231,38.14454150900008,-82.74361915199995
232,38.16354856000004,-82.68303472299993
233,38.06077320400004,-82.74348820499995
234,38.33921263700006,-82.73712663499998
235,38.10956277400004,-82.59408534199997
236,38.26830428500006,-82.81728804299996
237,38.13073393200006,-82.66337588599998
238,38.51714812300003,-82.71443413699996
239,38.00905932900002,-82.69759292399993
240,38.38717773600007,-82.73171312799997
241,38.11274876400006,-82.61749495299995
242,38.38853190300006,-82.60775407799997
243,38.41782880200003,-82.69445445599996
244,38.31811428200007,-82.72201216999997
245,38.56513294900003,-82.83714873699995
246,38.29128744700006,-82.77179956999998
247,38.27691595800007,-82.74449351399994
248,37.95746410300006,-82.53161685999999
249,38.34852675300004,-82.75438787499996
250,37.93279232400005,-83.28716544399998
251,37.93648625300006,-82.50911825599997
252,38.35424228800008,-82.65802745099995
253,38.02112636300006,-82.69161035199994
254,38.32699658200005,-82.63768612499996
255,38.49750688800003,-82.69772105599998
256,38.43698443000005,-82.67942659499994
257,38.61165972800006,-82.89463445099994
258,38.29194034200003,-83.21738467699998
259,38.44976631200007,-82.63449356899997
260,38.08501568700007,-82.84883693599994
261,38.28910314800004,-83.20757599599995
262,38.46703770300007,-82.63970953499995
263,38.42949842200005,-82.69960304199998
264,38.11656001400007,-82.67961457999996
265,38.39641691700007,-82.76211437999996
266,38.48242852400006,-82.68142750799996
267,38.39659695200004,-82.77588833499999
268,38.19647861700003,-82.84858908699994
269,38.42998378200008,-82.78000901199994
270,38.05266750300007,-82.77940944499994
271,38.45114639800005,-82.61210884999997
272,38.48239144700005,-82.75882108099995
273,38.46920235800008,-82.62462785799994
274,38.40976058200005,-82.59800971199996
275,38.45430246100005,-82.60868700599997
276,38.29158316100006,-82.76913598999994
277,38.19631097600006,-82.94502896699998
278,38.43862712500004,-82.63852212199998
279,38.25757512400003,-82.91407381099998
280,38.21363340200003,-82.79799053399995
281,38.40033512700006,-82.64256981399996
282,38.24532344000005,-82.76368388699996
283,38.47186521900005,-82.70782888699995
284,37.96109177700004,-82.69129786399998
285,38.52965594900007,-82.72575813699996
286,38.12182233500005,-82.63181313799998
287,37.99086417200004,-82.67006789399994
288,38.48173211100004,-82.64365655199998
289,38.21998001400004,-82.70655050899995
290,38.45552790000005,-82.69249753299994
291,37.87252814900006,-82.80489424899997
292,38.31957138700005,-83.11277483199996
293,38.46085797600006,-82.65297095899996
294,38.46244611800006,-82.66548248999999
295,38.06863640500006,-82.58171278199995
296,38.28081294700007,-83.13626595599999
297,38.46692978800007,-82.71676401999997
298,38.14847372700007,-82.80190673499999
299,38.21323657000005,-82.89476721399996
300,38.35074287500004,-82.65678104699998
301,38.71092021400005,-82.95156807699999
302,38.41792061600006,-82.72140451499996
303,38.46865736300003,-82.63324450999994
304,38.11030565400006,-82.82223218299998
305,38.34794823900006,-82.67898794699994
306,38.48108023200007,-82.64511166299997
307,38.07011601000005,-82.67546144399995
308,38.24476227800005,-82.93509610899997
309,38.11762076000008,-82.61541302899997
310,38.16000159400005,-82.66007120799998
311,38.45028703200006,-82.63314225099998
312,38.24946782400008,-82.82676191099995
313,38.35743178500007,-82.83000593499997
314,38.34640221100005,-83.40571654799999
315,37.87219663000008,-82.45146182699995
316,38.10560852800006,-82.61895186099997
317,37.89175637600005,-82.49525760099993
318,38.19093110300003,-82.92080787899994
319,37.95759158700002,-82.66532401999996
320,38.37960638500005,-82.68102675499995
321,38.31424899000007,-82.71418220199996
322,38.54599200700005,-82.77868042199998
323,38.34532221200004,-82.87019372999998
324,38.31040478800003,-82.95403908499998
325,38.34213931300008,-82.94216740199994
326,38.27221506700005,-83.33703190599994
327,38.53111374700006,-82.75309217099993
328,37.96921564000007,-82.74439326799995
329,38.27788054300004,-82.91299365099997
330,38.47103879800005,-82.64390968799995
331,38.46710465300004,-82.68593979099995
332,38.19078714900007,-82.94257220599997
333,38.44668130600007,-82.76890512999995
334,38.25713405300007,-82.65187523199995
335,38.11094700000007,-82.59587588999995
336,38.26602881600007,-82.89860692099995
337,37.92003650200007,-83.25752257199997
338,38.41519743200007,-82.77574974399994
339,38.43173537500007,-82.74283216199996
340,38.38451470900003,-82.63713993999994
341,37.86557188300003,-82.83328024699995
342,38.38859301500003,-82.71021876699996
343,38.01500353400007,-82.72049890099998
344,38.44606644100003,-82.72776660399995
345,38.52326814100007,-82.71793434699998
346,38.37288718600007,-82.66213832799997
347,38.34451663100003,-82.93297906099997
348,38.25491228200008,-83.26493976699999
349,38.51774712600007,-82.72503710699993
350,38.43898311800007,-82.60699660899996
351,37.91864338500005,-83.23368029599999
352,38.20669857200005,-82.89226994999996
353,38.53530893500005,-82.73638492099997
354,38.04876569100003,-82.68101712599997
355,37.86439185800003,-82.59534743899997
356,38.30254097200003,-82.70870992399995
357,38.08248083400008,-82.65467079899997
358,38.29614539300007,-83.39168242299996
359,38.32837411000003,-82.90714389299995
360,38.35161036700003,-82.77882536399994
361,38.52620761700007,-82.70783545499995
362,38.33136198100004,-82.81076648999993
363,38.44829904100004,-82.70647070699994
364,38.47742274400008,-82.73579903999996
365,38.26312715600005,-83.22488845999999
366,38.73516880400007,-82.90007787299999
367,38.40665680900003,-82.61875145899995
368,38.16050300300003,-82.67603886999996
369,37.89795707800005,-82.46742310699995
370,38.73082564700007,-82.91729207899994
371,38.45633522500003,-82.70644494799996
372,38.24779895600005,-82.59937140199997
373,38.21479951100008,-82.80478229099998
374,38.00894875800003,-82.75575074799997
375,38.36980340800005,-82.76134244799994
376,38.45657100300008,-82.61250490699996
377,38.25668123300005,-82.69396650899995
378,38.42492326900003,-82.59300209899999
379,38.26984940700004,-82.81747205699997
380,38.02047929600008,-82.54480127199997
381,38.48095406700003,-82.70007631899995
382,38.63211927000003,-82.87934732099995
383,38.19829953900006,-82.70248664899998
384,38.34038095100004,-82.78852857199996
385,38.39730633800008,-82.77033406799995
386,38.33369069800005,-82.94982504699999
387,38.42142911500008,-82.78297942199998
388,38.04597353700007,-82.76942823199994
389,38.28702063900005,-82.96573751099999
390,38.25542766200005,-83.28187639899994
391,37.86199223100004,-82.41924852499994
392,38.46221518100003,-82.65452800199995
393,38.18120518500007,-82.71198746899995
394,38.25504773900008,-83.21338019399997
395,38.52526590900004,-82.78414828699994
396,38.40119171100002,-82.74310229799994
397,38.39497770600008,-82.59312861799998
398,38.32680570000008,-82.59083616399994
399,38.39515933000007,-82.84836907599998
400,38.01260365100006,-82.62428400499994
401,38.44929099600006,-82.63331802199997
402,38.37600867500004,-82.82584016199996
403,38.57335163700003,-82.82887322499994
404,38.09776996000005,-82.85698219599999
405,38.20911408300003,-82.92143196299997
406,38.45730746300006,-82.63010346699997
407,38.24667858600003,-82.77792330999995
408,38.34851562700004,-82.84976818099994
409,37.97677256300005,-82.60258202499995
410,38.46666204100006,-82.61839062699994
411,38.48223082000004,-82.64264488499998
412,37.96929416100005,-82.73361835899999
413,38.41717753900008,-82.72881900199997
414,38.41220204900003,-82.61128273899999
415,38.47542640100005,-82.62487237799996
416,38.28701427300007,-82.92122057699999
417,38.54640735000004,-82.77100942299995
418,38.18090388100006,-82.70729376699995
419,38.03324530800006,-82.68359998399995
420,38.43071405300003,-82.76701456999996
421,38.23320515600005,-82.76012587499997
422,38.26903188000006,-82.90016816499997
423,38.22265251100004,-82.71709959299994
424,38.50468323600006,-82.80410527699996
425,38.09856229700006,-82.63921660399996
426,38.39047215300008,-82.73182525499999
427,38.37111970200004,-82.61348187199997
428,38.39682250100003,-82.60135459399999
429,38.32549549300006,-82.94842711499996
430,38.32625356900007,-82.59050675099996
431,38.56578237700006,-82.83504517499995
432,38.44620085700006,-82.61346541199998
433,38.70194653800007,-82.96209362199994
434,38.51006995300003,-82.73293993999994
435,38.28455522000007,-82.66111689299998
436,38.03800828000004,-82.71280462599998
437,38.03539513500004,-82.65187248299998
438,38.17947039500007,-82.91194808799997
439,38.07977139300004,-82.65410354599999
440,38.48239144700005,-82.75882108099995
441,38.47782521400006,-82.63868933699996
442,38.51809185400003,-82.72270636699994
443,38.28639965100007,-82.76308681299997
444,38.43008704700003,-82.62943073599996
445,38.25727866300008,-82.92218307199994
446,38.11924127800006,-82.61836136399995
447,38.50911357300004,-82.72194209099996
448,38.28646229400005,-83.23505318199994
449,38.33452392500004,-82.67527943999994
450,37.97317179600003,-82.64851518199998
451,37.87217439500006,-82.52799301199997
452,37.88279994800007,-83.24074305099998
453,38.19671462900004,-82.81356048799995
454,38.31572844200008,-82.74247593499996
455,38.44910976000006,-82.61538355199997
456,38.35624486000006,-82.69735416799995
457,38.21092195700004,-82.73434569699998
458,38.50131670700006,-82.71206685999994
459,38.52004641300005,-82.78724640399997
460,38.09187624100008,-82.60984996599996
461,38.50595632400007,-82.81191315999996
462,38.26351585700007,-83.33938591099997
463,38.33009043600003,-82.59335408499999
464,38.38845032600005,-82.84058561199998
465,38.50515505600004,-82.80621906399995
466,38.53240451100004,-82.69918153299994
467,38.06719541300004,-82.62571729999996
468,38.48109257000004,-82.63941793399994
469,38.53778386500005,-82.74449610499994
470,38.13585938300002,-82.78917955199995
471,38.37712539600005,-82.82706130499997
472,38.44785722500006,-82.72370358199998
473,38.00083743300007,-82.66481946599998
474,38.40781236800007,-82.71340252799996
475,38.39970451400006,-82.78904729599998
476,38.33441750600008,-82.90020127399998
477,38.29642729100004,-82.73826144399999
478,38.27149827000005,-82.70002090999998
479,38.39244285900003,-82.69101958399995
480,38.29150095400007,-83.36763131199996
481,38.51388987300004,-82.72000795699995
482,38.24724519100005,-82.73538005199998
483,38.43880433400005,-82.63929487299998
484,38.26473859400005,-83.19612638199999
485,38.08037864900007,-82.63951453799996
486,38.45656740800007,-82.71762107799998
487,38.33133887800005,-83.22912235999996
488,38.47705595000008,-82.66163159999996
489,38.35635381000003,-82.70185005699994
490,38.50361323100003,-82.69618257799993
491,38.25862587000006,-83.29441865399997
492,38.47580925700004,-82.64651126199999
493,38.45339806800007,-82.63653328399994
494,38.33724201800004,-82.73334735499998
495,38.21053698000003,-82.73355703199996
496,38.55100920500007,-82.76647948899995
497,38.40298693800003,-82.60077067999998
498,38.31554845000005,-83.20784390399996
499,38.37837135000007,-82.66927102499994
500,38.47936979700006,-82.65797232799997
501,38.55126536600005,-82.74393524399994
502,38.41530411300005,-82.69082665399998
503,38.06157095200007,-82.70617361199999
504,38.30256911700008,-82.77312872099998
505,38.43325435400004,-82.60567069599995
506,38.10761561600003,-82.62058253199996
507,38.14526295700006,-82.67096435199994
508,38.56492126200004,-82.81679204399995
509,38.28249703300003,-83.13705829399998
510,38.33863442600006,-82.93724143999998
511,38.40617163600007,-82.70972593199997
512,38.22212094900004,-82.74610884599997
513,38.32908111100005,-82.65563416599997
514,38.07407208300003,-82.62740396099997
515,38.12939167000008,-82.64357586199998
516,37.92683492600003,-83.27470949899998
517,38.26848581400003,-82.84338514199999
518,37.86471733700006,-82.52964263999996
519,38.36226668700004,-82.73780069199995
520,38.57350120400002,-82.84286229499997
521,38.21929041400006,-82.88508427899995
522,38.18687540000008,-82.80654847499994
523,38.10064051300003,-82.85574660799995
524,38.31734813600008,-82.95280263699993
525,38.28184568100005,-82.92100655899998
526,38.30322762400004,-82.72122167099997
527,38.34331368600004,-82.70541089899996
528,38.44005713100006,-82.70384384699997
529,38.40173749400003,-82.70805959899997
530,38.07352144700008,-82.61506032799997
531,38.47661666400006,-82.67783727499994
532,38.34364877200005,-82.87571984799996
533,38.45435983500005,-82.64220025699996
534,38.17762337500005,-82.72184241199994
535,38.46433583400005,-82.64105569999998
536,38.26820417400006,-83.35548332799993
537,38.07958833100002,-82.64703027499996
538,38.37432221900008,-82.63909696299999
539,37.97077990800005,-82.47682711199997
540,38.49162741900005,-82.67174750699996
541,38.44645966800005,-82.61778074699998
542,38.53916392300005,-82.72485917999995
543,38.33786270300004,-82.88905728699996
544,38.33372931200006,-82.95636364099994
545,38.41407591500007,-82.68164205299996
546,38.32913768200007,-83.25566327199994
547,38.35734011600005,-82.65233937499994
548,38.30329582400003,-82.73332348099996
549,38.17194260500003,-82.65908458499996
550,38.09044641300005,-82.82491386999999
551,38.37775568600006,-82.70287793199998
552,38.57971555900008,-82.83979246099994
553,38.20071687000006,-82.89346401999995
554,38.73603067400006,-82.89757644999997
555,38.32616184900007,-83.39468220599997
556,38.73360936700004,-82.91733507599997
557,38.38489000000004,-82.81600200999998
558,38.28061084400008,-83.19126968099994
559,38.43292297000005,-82.69341081999994
560,38.31118054800004,-82.91037663599997
561,38.15144281400006,-82.70837331799999
562,37.91863837400007,-82.51049276799995
563,38.33404594800004,-82.93960508399994
564,38.32875028300003,-82.80684534199997
565,38.18248678000003,-82.76745390299999
566,38.44795212300005,-82.70782096199997
567,38.37270599600004,-82.75424978099994
568,38.32519185700005,-82.58304697799997
569,38.13440273400005,-82.63116407499996
570,38.45634685100003,-82.64692516099996
571,38.26910457300005,-82.84919707699999
572,38.73748583800005,-82.89373601499994
573,37.91911825100004,-83.26170222799999
574,38.38785718900004,-82.60717803599994
575,38.46238200400006,-82.61423976899994
576,38.26147387400005,-83.25674954399994
577,38.31250587400007,-82.93148060099998
578,38.47940604800004,-82.76431239599998
579,38.46986053500007,-82.62378567199994
580,38.11988452700007,-82.88246446599999
581,38.18519109700003,-82.76686913399999
582,38.24310807200004,-82.92713072999999
583,38.09377371200003,-82.60191911099997
584,38.44584407200006,-82.66262337699999
585,38.30737521700007,-82.71171485399998
586,38.45920022700005,-82.69628627799995
587,38.50146583600008,-82.69585425999998
588,38.19883774100003,-82.67843420699995
589,38.53098556900005,-82.77042628099997
590,38.27484224500006,-83.36854675899997
591,38.23167255200008,-83.16044502199998
592,38.38492941700008,-82.67428005599999
593,38.45034738000004,-82.66294550199996
594,38.27432644800007,-82.60329416199994
595,38.26150047300007,-83.34418180699998
596,38.28271169500005,-83.10525929699998
597,38.25421130600006,-82.84446170699994
598,38.31953093900006,-83.32080365299998
599,38.34769909100004,-82.61798784599995
600,38.45263136300008,-82.63706473699995
601,38.26273391100005,-82.90923572399998
602,38.25409089700003,-83.36015834499995
603,38.32631192800005,-83.39582612699996
604,38.21826660700003,-82.73430794999996
605,38.15133666800006,-82.67049327499996
606,37.91696814200003,-83.23585416999998
607,38.27760262100003,-83.21059146899995
608,38.53596843000003,-82.72657931899994
609,38.25758017100003,-83.16763779599995
610,38.45955857800004,-82.64128075899998
611,38.50110740100007,-82.72790524399994
612,38.53825495700005,-82.81974405999995
613,38.47981763500007,-82.67057352799998
614,37.91754807000007,-82.51205668099999
615,38.14483397400005,-82.71728846899998
616,38.59715939700004,-82.89945621099997
617,38.52477121900006,-82.82600347599998
618,38.34026874800003,-83.22423873299994
619,38.12902332700003,-82.68263892899995
620,37.87673670500004,-82.51847498099994
621,38.48889399300003,-82.67108995099994
622,38.04067808900004,-82.64904293199999
623,38.20809352300006,-82.92540572099995
624,38.33069236800003,-82.68825746099998
625,38.56684462800007,-82.85349884099998
626,38.34497059300003,-83.40610263199994
627,38.49865442600003,-82.69027123899997
628,38.20262021700006,-82.70799799699995
629,38.29567750700005,-82.66566669099996
630,38.35628588800006,-83.40675288899996
631,38.42275060800006,-82.75861001699997
632,38.50103091600005,-82.70420639199995
633,38.29028521400005,-82.91906515899996
634,38.51618184900008,-82.73481134099995
635,38.33256592600003,-82.87182451599995
636,38.32498845100002,-82.78125759799997
637,38.31885942300005,-82.68285496199996
638,38.41162754700008,-82.71250071299994
639,38.06110176000004,-82.63715535499995
640,37.91717553200004,-82.54487955599996
641,38.33699480300004,-82.78269022799998
642,38.30451571400005,-82.77569683799999
643,38.44700920200006,-82.62005641699994
644,38.47555427900005,-82.76046571499995
645,38.49227812700008,-82.77579782499998
646,38.46720162700007,-82.65541709999997
647,38.18480419100007,-82.79997737299999
648,38.31052531700004,-83.21013257399994
649,38.47458257600005,-82.76076307599999
650,38.06240952200005,-82.57883788999999
651,38.41998292900007,-82.75871275499998
652,38.48658337500007,-82.67164958999996
653,38.33367069700006,-82.70099673199996
654,38.49752731800004,-82.73107353999995
655,38.51080389200007,-82.70169268699993
656,38.44790587400007,-82.71835562599995
657,38.54781102300007,-82.72490061199994
658,38.01092341300006,-82.70743454099994
659,38.33937126500007,-82.88018300799996
660,38.43387268100003,-82.81377150199995
661,38.40265671200007,-82.58997467899997
662,38.39370178600007,-82.67426472999995
663,38.35260444300008,-82.75766171199996
664,38.45231107500007,-82.73841431199997
665,38.04100458100004,-82.76332199199999
666,38.32782783800008,-82.94432546299998
667,38.56397312900003,-82.82653346099994
668,38.06593049100007,-82.72188133499998
669,38.22574738900005,-82.75564916899998
670,38.34742146500002,-82.67788902599995
671,38.47487379800003,-82.62652811199996
672,38.24954122500003,-82.82797296099994
673,38.16558134800005,-82.78495567499994
674,38.33860883900007,-82.73603142699994
675,38.45422128000007,-82.72073685399994
676,38.47677981700008,-82.67098093799996
677,38.45241813000007,-82.72708992999998
678,38.32096919500003,-82.71413136499996
679,38.51854732600003,-82.72345315399997
680,38.68996180600004,-83.00132945399997
681,38.33827084400008,-82.88593582299995
682,38.52161486300002,-82.71156204499994
683,38.10805827700005,-82.59678295399993
684,38.46889857300005,-82.63554094699998
685,38.47329569400006,-82.73330931099997
686,38.33376391300004,-82.94831082599995
687,38.44423259600006,-82.69731071399997
688,38.18566488900007,-82.65750304999995
689,38.34586312200003,-82.86021912599995
690,38.38382529300003,-83.26141047999994
691,38.25067094800005,-83.31846269299996
692,38.19217403400006,-82.84886472899996
693,38.50960508800006,-82.69643522799998
694,38.41914621000006,-82.65016612299996
695,38.46703243100006,-82.65522972099996
696,38.02480996800006,-82.61605495299995
697,38.49566314200007,-82.71896314299994
698,38.33464247500007,-83.29624921699997
699,38.32314105600005,-83.22573544599999
700,38.15111770000004,-82.73273328899995
701,38.38849940000006,-82.75060614299997
702,38.41763357300005,-82.69252507799996
703,38.25881463100006,-83.19380022299998
704,37.86163553300003,-82.80583283899995
705,38.57372000900006,-82.83764247399995
706,37.99731649400007,-82.73467159399996
707,38.28577262800007,-82.59775569599998
708,38.39036939200003,-83.26510461499998
709,38.11992362400008,-82.68142296499997
710,38.20610311200005,-82.81673637799997
711,38.30602626500007,-82.90428963399995
712,38.27811240000005,-82.91051189599995
713,38.49500092800002,-82.77028932399998
714,38.46368729300008,-82.66024635899998
715,38.39856595900005,-82.59856322299999
716,38.54484639200007,-82.75329540799999
717,37.95624987300005,-82.75030406599996
718,38.41331070100006,-82.59787722599998
719,38.23082226300005,-82.75879018399996
720,38.54649802200004,-82.72203725999998
721,37.91098887600003,-82.47696270299997
722,38.12456801700006,-82.78252768899995
723,38.28292312900004,-83.26408108499999
724,38.44576191300007,-82.62246073099999
725,38.48913691300004,-82.66914351399998
726,38.01125452000008,-82.75125519899996
727,37.92387760300005,-82.55153352899998
728,38.31527778100008,-82.72603431299996
729,38.30254987700005,-83.28128105799999
730,38.16345240500004,-82.83372582299995
731,37.85739793700003,-82.80561856299994
732,38.28780317400003,-82.96607299999994
733,38.71700549200006,-82.93854517399996
734,38.21312313800007,-82.94773919099998
